"$C_p$" "Momentum:0" "Momentum:1" "Momentum:2" "Density" "Points:0" "Points:1" "Points:2"
nan nan nan nan nan -4.1000000e-01 6.6572204e-02 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 6.7740142e-02 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 6.8908073e-02 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 7.0076004e-02 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 7.1243942e-02 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 7.2411872e-02 -8.2500003e-02
-1.2440940e+00 -4.6797879e-02 -1.0785840e-02 -3.9371166e-02 8.6094594e-01 -4.1000000e-01 7.3579803e-02 -8.2500003e-02
-1.2606680e+00 -3.0941665e-02 1.6721344e-03 -3.7745446e-02 8.5868555e-01 -4.1000000e-01 7.4747741e-02 -8.2500003e-02
-1.2728043e+00 -2.1405686e-02 7.6485085e-03 -2.7709616e-02 8.5718709e-01 -4.1000000e-01 7.5915672e-02 -8.2500003e-02
-1.2815980e+00 -1.7295346e-02 1.2738957e-02 -1.6985249e-02 8.5630000e-01 -4.1000000e-01 7.7083603e-02 -8.2500003e-02
-1.2888931e+00 -1.4846293e-02 1.7669424e-02 -1.3410416e-02 8.5570920e-01 -4.1000000e-01 7.8251541e-02 -8.2500003e-02
-1.2944824e+00 -1.6413964e-02 2.1705857e-02 -1.4860462e-02 8.5526824e-01 -4.1000000e-01 7.9419471e-02 -8.2500003e-02
-1.3001515e+00 -1.7636547e-02 2.6672855e-02 -1.3875645e-02 8.5487181e-01 -4.1000000e-01 8.0587409e-02 -8.2500003e-02
-1.3052358e+00 -1.8539829e-02 3.3091981e-02 -1.2959525e-02 8.5437089e-01 -4.1000000e-01 8.1755340e-02 -8.2500003e-02
-1.3074246e+00 -1.9837741e-02 4.1081842e-02 -1.6196003e-02 8.5401160e-01 -4.1000000e-01 8.2923271e-02 -8.2500003e-02
-1.3080144e+00 -2.3405440e-02 4.8433978e-02 -2.1057535e-02 8.5383260e-01 -4.1000000e-01 8.4091209e-02 -8.2500003e-02
-1.3086783e+00 -2.7611222e-02 5.4011930e-02 -2.3365604e-02 8.5373437e-01 -4.1000000e-01 8.5259140e-02 -8.2500003e-02
-1.3100934e+00 -3.1503513e-02 5.6946248e-02 -2.2266226e-02 8.5355580e-01 -4.1000000e-01 8.6427070e-02 -8.2500003e-02
-1.3112246e+00 -3.4574714e-02 5.6661684e-02 -1.7396152e-02 8.5339189e-01 -4.1000000e-01 8.7595008e-02 -8.2500003e-02
-1.3107286e+00 -3.7202828e-02 5.3806148e-02 -1.2080642e-02 8.5329878e-01 -4.1000000e-01 8.8762939e-02 -8.2500003e-02
-1.3071220e+00 -4.0179174e-02 5.0157648e-02 -6.4754533e-03 8.5350841e-01 -4.1000000e-01 8.9930877e-02 -8.2500003e-02
-1.3009786e+00 -4.2452987e-02 4.6901986e-02 -1.1096683e-03 8.5403597e-01 -4.1000000e-01 9.1098808e-02 -8.2500003e-02
-1.2937213e+00 -4.2699873e-02 4.3074131e-02 3.8251292e-03 8.5481137e-01 -4.1000000e-01 9.2266738e-02 -8.2500003e-02
-1.2872762e+00 -4.0939763e-02 3.8673636e-02 6.3611711e-03 8.5597342e-01 -4.1000000e-01 9.3434677e-02 -8.2500003e-02
-1.2818950e+00 -2.9994741e-02 3.6986459e-02 5.7404791e-03 8.5740882e-01 -4.1000000e-01 9.4602607e-02 -8.2500003e-02
-1.2773346e+00 -2.6737824e-03 4.0830042e-02 4.5870505e-03 8.5905510e-01 -4.1000000e-01 9.5770538e-02 -8.2500003e-02
-1.2704597e+00 4.2793669e-02 5.3590935e-02 5.2871462e-03 8.6096811e-01 -4.1000000e-01 9.6938476e-02 -8.2500003e-02
-1.2587821e+00 1.0462538e-01 7.7742174e-02 8.0072861e-03 8.6335123e-01 -4.1000000e-01 9.8106407e-02 -8.2500003e-02
-1.2421248e+00 1.8050170e-01 1.1322495e-01 9.2894128e-03 8.6687171e-01 -4.1000000e-01 9.9274345e-02 -8.2500003e-02
-1.2190258e+00 2.6534069e-01 1.5700006e-01 8.0539789e-03 8.7245268e-01 -4.1000000e-01 1.0044228e-01 -8.2500003e-02
-1.1917256e+00 3.4678161e-01 2.0204222e-01 6.7843422e-03 8.8029110e-01 -4.1000000e-01 1.0161021e-01 -8.2500003e-02
-1.1625655e+00 4.1272435e-01 2.4097082e-01 5.6716609e-03 8.8950413e-01 -4.1000000e-01 1.0277814e-01 -8.2500003e-02
-1.1333411e+00 4.5763496e-01 2.6843610e-01 3.9608851e-03 8.9822125e-01 -4.1000000e-01 1.0394607e-01 -8.2500003e-02
-1.1047531e+00 4.8372340e-01 2.8350264e-01 1.7030841e-03 9.0498072e-01 -4.1000000e-01 1.0511401e-01 -8.2500003e-02
-1.0775034e+00 4.9664584e-01 2.8927317e-01 -8.2498213e-05 9.0982527e-01 -4.1000000e-01 1.0628194e-01 -8.2500003e-02
-1.0516751e+00 5.0095153e-01 2.8972435e-01 -7.1720127e-04 9.1332090e-01 -4.1000000e-01 1.0744987e-01 -8.2500003e-02
-1.0287416e+00 5.0021350e-01 2.8794605e-01 -5.5090035e-04 9.1567361e-01 -4.1000000e-01 1.0861780e-01 -8.2500003e-02
-1.0096361e+00 4.9814719e-01 2.8591493e-01 -3.0538425e-04 9.1733706e-01 -4.1000000e-01 1.0978574e-01 -8.2500003e-02
-9.9304130e-01 4.9624428e-01 2.8416377e-01 -1.7940793e-04 9.1873008e-01 -4.1000000e-01 1.1095367e-01 -8.2500003e-02
-9.7834574e-01 4.9466512e-01 2.8277266e-01 -1.0103568e-04 9.1995639e-01 -4.1000000e-01 1.1212161e-01 -8.2500003e-02
-9.6509139e-01 4.9339077e-01 2.8171468e-01 -3.7451220e-05 9.2106754e-01 -4.1000000e-01 1.1328954e-01 -8.2500003e-02
-9.5290969e-01 4.9222931e-01 2.8084233e-01 4.7272711e-06 9.2208970e-01 -4.1000000e-01 1.1445747e-01 -8.2500003e-02
-9.4157990e-01 4.9095300e-01 2.7999899e-01 2.0172038e-05 9.2302793e-01 -4.1000000e-01 1.1562541e-01 -8.2500003e-02
-9.3099299e-01 4.8944601e-01 2.7911580e-01 1.8322724e-05 9.2388368e-01 -4.1000000e-01 1.1679334e-01 -8.2500003e-02
-9.2099250e-01 4.8782697e-01 2.7827051e-01 8.8764036e-06 9.2468709e-01 -4.1000000e-01 1.1796127e-01 -8.2500003e-02
-9.1161809e-01 4.8632884e-01 2.7763662e-01 -1.1396076e-05 9.2545778e-01 -4.1000000e-01 1.1912921e-01 -8.2500003e-02
-9.0267791e-01 4.8501137e-01 2.7719623e-01 -3.2894284e-05 9.2620271e-01 -4.1000000e-01 1.2029714e-01 -8.2500003e-02
-8.9411244e-01 4.8384759e-01 2.7690688e-01 -5.2678944e-05 9.2692024e-01 -4.1000000e-01 1.2146508e-01 -8.2500003e-02
-8.8590195e-01 4.8277935e-01 2.7671820e-01 -7.0641363e-05 9.2760736e-01 -4.1000000e-01 1.2263301e-01 -8.2500003e-02
-8.7804165e-01 4.8173541e-01 2.7658010e-01 -8.7245920e-05 9.2826140e-01 -4.1000000e-01 1.2380094e-01 -8.2500003e-02
-8.7053238e-01 4.8062205e-01 2.7644259e-01 -9.8044191e-05 9.2887926e-01 -4.1000000e-01 1.2496888e-01 -8.2500003e-02
-8.6334224e-01 4.7942564e-01 2.7629456e-01 -1.0566376e-04 9.2946672e-01 -4.1000000e-01 1.2613681e-01 -8.2500003e-02
-8.5641715e-01 4.7819084e-01 2.7615187e-01 -1.1270415e-04 9.3003225e-01 -4.1000000e-01 1.2730475e-01 -8.2500003e-02
-8.4974125e-01 4.7694254e-01 2.7602902e-01 -1.1961279e-04 9.3057835e-01 -4.1000000e-01 1.2847267e-01 -8.2500003e-02
-8.4329882e-01 4.7570533e-01 2.7594078e-01 -1.2624433e-04 9.3110698e-01 -4.1000000e-01 1.2964061e-01 -8.2500003e-02
-8.3716404e-01 4.7453040e-01 2.7592069e-01 -1.3229036e-04 9.3161261e-01 -4.1000000e-01 1.3080855e-01 -8.2500003e-02
-8.3123697e-01 4.7341165e-01 2.7594793e-01 -1.3768610e-04 9.3210179e-01 -4.1000000e-01 1.3197647e-01 -8.2500003e-02
-8.2550565e-01 4.7234449e-01 2.7601510e-01 -1.4228816e-04 9.3257499e-01 -4.1000000e-01 1.3314441e-01 -8.2500003e-02
-8.1996045e-01 4.7132537e-01 2.7611607e-01 -1.4608623e-04 9.3303257e-01 -4.1000000e-01 1.3431235e-01 -8.2500003e-02
-8.1465000e-01 4.7035944e-01 2.7624542e-01 -1.4893372e-04 9.3347013e-01 -4.1000000e-01 1.3548028e-01 -8.2500003e-02
-8.0951522e-01 4.6942216e-01 2.7638400e-01 -1.5127152e-04 9.3389267e-01 -4.1000000e-01 1.3664821e-01 -8.2500003e-02
-8.0453358e-01 4.6850485e-01 2.7652586e-01 -1.5318325e-04 9.3430209e-01 -4.1000000e-01 1.3781615e-01 -8.2500003e-02
-7.9969923e-01 4.6760324e-01 2.7666706e-01 -1.5471480e-04 9.3469906e-01 -4.1000000e-01 1.3898408e-01 -8.2500003e-02
-7.9506688e-01 4.6671703e-01 2.7679834e-01 -1.5583160e-04 9.3507922e-01 -4.1000000e-01 1.4015201e-01 -8.2500003e-02
-7.9057122e-01 4.6583992e-01 2.7692175e-01 -1.5669703e-04 9.3544805e-01 -4.1000000e-01 1.4131995e-01 -8.2500003e-02
-7.8619783e-01 4.6497184e-01 2.7703831e-01 -1.5732550e-04 9.3580687e-01 -4.1000000e-01 1.4248788e-01 -8.2500003e-02
-7.8194968e-01 4.6411383e-01 2.7714759e-01 -1.5770177e-04 9.3615556e-01 -4.1000000e-01 1.4365581e-01 -8.2500003e-02
-7.7786078e-01 4.6327493e-01 2.7724916e-01 -1.5775267e-04 9.3649137e-01 -4.1000000e-01 1.4482374e-01 -8.2500003e-02
-7.7386917e-01 4.6245196e-01 2.7734864e-01 -1.5759510e-04 9.3681937e-01 -4.1000000e-01 1.4599168e-01 -8.2500003e-02
-7.6997170e-01 4.6164605e-01 2.7744645e-01 -1.5724127e-04 9.3713969e-01 -4.1000000e-01 1.4715961e-01 -8.2500003e-02
-7.6619115e-01 4.6086511e-01 2.7754262e-01 -1.5665485e-04 9.3745053e-01 -4.1000000e-01 1.4832754e-01 -8.2500003e-02
-7.6251752e-01 4.6011257e-01 2.7763814e-01 -1.5588583e-04 9.3775249e-01 -4.1000000e-01 1.4949548e-01 -8.2500003e-02
-7.5892444e-01 4.5938158e-01 2.7773255e-01 -1.5499550e-04 9.3804783e-01 -4.1000000e-01 1.5066341e-01 -8.2500003e-02
-7.5541067e-01 4.5867202e-01 2.7782530e-01 -1.5399385e-04 9.3833655e-01 -4.1000000e-01 1.5183134e-01 -8.2500003e-02
-7.5201284e-01 4.5799521e-01 2.7791226e-01 -1.5281096e-04 9.3861538e-01 -4.1000000e-01 1.5299928e-01 -8.2500003e-02
-7.4868246e-01 4.5733881e-01 2.7799436e-01 -1.5149445e-04 9.3888861e-01 -4.1000000e-01 1.5416721e-01 -8.2500003e-02
-7.4541724e-01 4.5670071e-01 2.7807066e-01 -1.5005027e-04 9.3915635e-01 -4.1000000e-01 1.5533514e-01 -8.2500003e-02
-7.4223601e-01 4.5608351e-01 2.7813718e-01 -1.4844257e-04 9.3941700e-01 -4.1000000e-01 1.5650308e-01 -8.2500003e-02
-7.3911605e-01 4.5548522e-01 2.7819324e-01 -1.4664191e-04 9.3967253e-01 -4.1000000e-01 1.5767102e-01 -8.2500003e-02
-7.3604913e-01 4.5490158e-01 2.7823991e-01 -1.4467131e-04 9.3992370e-01 -4.1000000e-01 1.5883894e-01 -8.2500003e-02
-7.3303711e-01 4.5433241e-01 2.7827656e-01 -1.4252371e-04 9.4017029e-01 -4.1000000e-01 1.6000688e-01 -8.2500003e-02
-7.3009070e-01 4.5377603e-01 2.7830029e-01 -1.4019382e-04 9.4041151e-01 -4.1000000e-01 1.6117482e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 1.6234274e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 1.6351068e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 1.6467862e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 1.6584654e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 1.6701448e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 1.6818242e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 1.6935034e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 1.7051828e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 1.7168622e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 1.7285414e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 1.7402208e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 1.7519002e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 1.7635795e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 1.7752588e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 1.7869382e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 1.7986175e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 1.8102968e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 1.8219762e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 1.8336555e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 1.8453348e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 1.8570141e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 1.8686935e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 1.8803728e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 1.8920521e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 1.9037315e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 1.9154108e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 1.9270901e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 1.9387695e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 1.9504488e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 1.9621281e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 1.9738075e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 1.9854869e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 1.9971661e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 2.0088455e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 2.0205249e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 2.0322041e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 2.0438835e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 2.0555629e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 2.0672421e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 2.0789215e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 2.0906009e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 2.1022801e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 2.1139595e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 2.1256389e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 2.1373181e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 2.1489975e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 2.1606769e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 2.1723561e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 2.1840355e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 2.1957149e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 2.2073942e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 2.2190735e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 2.2307529e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 2.2424322e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 2.2541115e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 2.2657908e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 2.2774702e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 2.2891495e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 2.3008288e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 2.3125082e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 2.3241875e-01 -8.2500003e-02
nan nan nan nan nan -4.1000000e-01 2.3358668e-01 -8.2500003e-02
