"$C_p$" "Momentum:0" "Momentum:1" "Momentum:2" "Density" "Points:0" "Points:1" "Points:2"
-1.2980733e+00 2.8564572e-02 5.1950347e-02 -1.6510200e-04 8.5332668e-01 -4.7000000e-01 3.9709736e-02 -8.2500003e-02
-1.2960260e+00 8.5959956e-02 1.4286175e-01 -1.2409534e-04 8.5587007e-01 -4.7000000e-01 4.0877670e-02 -8.2500003e-02
-1.2927121e+00 1.5485592e-01 2.5147876e-01 -1.0108769e-04 8.6230946e-01 -4.7000000e-01 4.2045604e-02 -8.2500003e-02
-1.2866926e+00 2.1893989e-01 3.5021448e-01 -7.9300567e-05 8.7199211e-01 -4.7000000e-01 4.3213535e-02 -8.2500003e-02
-1.2775674e+00 2.6948091e-01 4.2347655e-01 -6.2117892e-05 8.8189423e-01 -4.7000000e-01 4.4381469e-02 -8.2500003e-02
-1.2656499e+00 3.0509809e-01 4.6954775e-01 -5.4517615e-05 8.8981903e-01 -4.7000000e-01 4.5549404e-02 -8.2500003e-02
-1.2515625e+00 3.2751727e-01 4.9253553e-01 -5.1208255e-05 8.9500892e-01 -4.7000000e-01 4.6717338e-02 -8.2500003e-02
-1.2364857e+00 3.4138253e-01 5.0143093e-01 -4.9768936e-05 8.9825767e-01 -4.7000000e-01 4.7885269e-02 -8.2500003e-02
-1.2209907e+00 3.4905031e-01 5.0072777e-01 -4.9849074e-05 9.0016246e-01 -4.7000000e-01 4.9053203e-02 -8.2500003e-02
-1.2055592e+00 3.5336581e-01 4.9521995e-01 -5.0577361e-05 9.0141755e-01 -4.7000000e-01 5.0221138e-02 -8.2500003e-02
-1.1904312e+00 3.5609090e-01 4.8781863e-01 -5.1416759e-05 9.0243131e-01 -4.7000000e-01 5.1389072e-02 -8.2500003e-02
-1.1756065e+00 3.5882470e-01 4.8074847e-01 -5.2917927e-05 9.0348995e-01 -4.7000000e-01 5.2557003e-02 -8.2500003e-02
-1.1610305e+00 3.6198157e-01 4.7460470e-01 -5.4552514e-05 9.0464514e-01 -4.7000000e-01 5.3724937e-02 -8.2500003e-02
-1.1467192e+00 3.6582604e-01 4.6967530e-01 -5.5664470e-05 9.0590668e-01 -4.7000000e-01 5.4892872e-02 -8.2500003e-02
-1.1326005e+00 3.6979502e-01 4.6517926e-01 -5.6865829e-05 9.0717667e-01 -4.7000000e-01 5.6060806e-02 -8.2500003e-02
-1.1186414e+00 3.7353465e-01 4.6061414e-01 -5.8113546e-05 9.0840346e-01 -4.7000000e-01 5.7228737e-02 -8.2500003e-02
-1.1048980e+00 3.7678567e-01 4.5570424e-01 -5.9634142e-05 9.0955877e-01 -4.7000000e-01 5.8396671e-02 -8.2500003e-02
-1.0913873e+00 3.7948954e-01 4.5040110e-01 -6.1161496e-05 9.1064638e-01 -4.7000000e-01 5.9564605e-02 -8.2500003e-02
-1.0781413e+00 3.8178337e-01 4.4490799e-01 -6.2793821e-05 9.1169155e-01 -4.7000000e-01 6.0732540e-02 -8.2500003e-02
-1.0651816e+00 3.8389131e-01 4.3951318e-01 -6.4342297e-05 9.1272169e-01 -4.7000000e-01 6.1900470e-02 -8.2500003e-02
-1.0524665e+00 3.8605314e-01 4.3446541e-01 -6.5959852e-05 9.1376233e-01 -4.7000000e-01 6.3068405e-02 -8.2500003e-02
-1.0400125e+00 3.8834503e-01 4.2985126e-01 -6.7414665e-05 9.1480964e-01 -4.7000000e-01 6.4236335e-02 -8.2500003e-02
-1.0277599e+00 3.9078221e-01 4.2563814e-01 -6.8860216e-05 9.1586018e-01 -4.7000000e-01 6.5404274e-02 -8.2500003e-02
-1.0157118e+00 3.9322209e-01 4.2165664e-01 -7.0167553e-05 9.1689456e-01 -4.7000000e-01 6.6572204e-02 -8.2500003e-02
-1.0038793e+00 3.9552829e-01 4.1775233e-01 -7.1362228e-05 9.1789913e-01 -4.7000000e-01 6.7740142e-02 -8.2500003e-02
-9.9221056e-01 3.9756078e-01 4.1375983e-01 -7.2644514e-05 9.1886908e-01 -4.7000000e-01 6.8908073e-02 -8.2500003e-02
-9.8077611e-01 3.9928716e-01 4.0967843e-01 -7.3834031e-05 9.1980267e-01 -4.7000000e-01 7.0076004e-02 -8.2500003e-02
-9.6955212e-01 4.0070540e-01 4.0550557e-01 -7.5030090e-05 9.2070705e-01 -4.7000000e-01 7.1243942e-02 -8.2500003e-02
-9.5853570e-01 4.0189335e-01 4.0133253e-01 -7.6325254e-05 9.2159331e-01 -4.7000000e-01 7.2411872e-02 -8.2500003e-02
-9.4783891e-01 4.0297800e-01 3.9735076e-01 -7.7432007e-05 9.2246425e-01 -4.7000000e-01 7.3579803e-02 -8.2500003e-02
-9.3732886e-01 4.0408558e-01 3.9360759e-01 -7.8471872e-05 9.2333210e-01 -4.7000000e-01 7.4747741e-02 -8.2500003e-02
-9.2701565e-01 4.0523091e-01 3.9010733e-01 -7.9384328e-05 9.2419165e-01 -4.7000000e-01 7.5915672e-02 -8.2500003e-02
-9.1691860e-01 4.0639716e-01 3.8682303e-01 -8.0052487e-05 9.2503726e-01 -4.7000000e-01 7.7083603e-02 -8.2500003e-02
-9.0696365e-01 4.0756911e-01 3.8370764e-01 -8.0524966e-05 9.2587143e-01 -4.7000000e-01 7.8251541e-02 -8.2500003e-02
-8.9718564e-01 4.0869761e-01 3.8071483e-01 -8.0859623e-05 9.2668742e-01 -4.7000000e-01 7.9419471e-02 -8.2500003e-02
-8.8769763e-01 4.0968794e-01 3.7779763e-01 -8.1040802e-05 9.2747122e-01 -4.7000000e-01 8.0587409e-02 -8.2500003e-02
-8.7835180e-01 4.1053241e-01 3.7488681e-01 -8.1175509e-05 9.2823857e-01 -4.7000000e-01 8.1755340e-02 -8.2500003e-02
-8.6917079e-01 4.1124400e-01 3.7200281e-01 -8.1227168e-05 9.2898989e-01 -4.7000000e-01 8.2923271e-02 -8.2500003e-02
-8.6018197e-01 4.1183668e-01 3.6916426e-01 -8.1162420e-05 9.2972428e-01 -4.7000000e-01 8.4091209e-02 -8.2500003e-02
-8.5139022e-01 4.1231000e-01 3.6637968e-01 -8.1048616e-05 9.3044299e-01 -4.7000000e-01 8.5259140e-02 -8.2500003e-02
-8.4281498e-01 4.1270405e-01 3.6369994e-01 -8.0882623e-05 9.3114668e-01 -4.7000000e-01 8.6427070e-02 -8.2500003e-02
-8.3442134e-01 4.1306090e-01 3.6112866e-01 -8.0587168e-05 9.3183690e-01 -4.7000000e-01 8.7595008e-02 -8.2500003e-02
-8.2620478e-01 4.1338563e-01 3.5866401e-01 -8.0176171e-05 9.3251377e-01 -4.7000000e-01 8.8762939e-02 -8.2500003e-02
-8.1810713e-01 4.1368926e-01 3.5630047e-01 -7.9795354e-05 9.3318176e-01 -4.7000000e-01 8.9930877e-02 -8.2500003e-02
-8.1026985e-01 4.1398185e-01 3.5408494e-01 -7.9373080e-05 9.3382806e-01 -4.7000000e-01 9.1098808e-02 -8.2500003e-02
-8.0259218e-01 4.1425195e-01 3.5195810e-01 -7.8873476e-05 9.3446064e-01 -4.7000000e-01 9.2266738e-02 -8.2500003e-02
-7.9506894e-01 4.1449961e-01 3.4991524e-01 -7.8315948e-05 9.3508005e-01 -4.7000000e-01 9.3434677e-02 -8.2500003e-02
-7.8765476e-01 4.1471803e-01 3.4793833e-01 -7.7925150e-05 9.3568951e-01 -4.7000000e-01 9.4602607e-02 -8.2500003e-02
-7.8047983e-01 4.1489986e-01 3.4604782e-01 -7.7554323e-05 9.3627846e-01 -4.7000000e-01 9.5770538e-02 -8.2500003e-02
-7.7344859e-01 4.1504759e-01 3.4421408e-01 -7.7179451e-05 9.3685532e-01 -4.7000000e-01 9.6938476e-02 -8.2500003e-02
-7.6655885e-01 4.1516244e-01 3.4243524e-01 -7.6788980e-05 9.3742031e-01 -4.7000000e-01 9.8106407e-02 -8.2500003e-02
-7.5982661e-01 4.1522878e-01 3.4070089e-01 -7.6534416e-05 9.3797195e-01 -4.7000000e-01 9.9274345e-02 -8.2500003e-02
-7.5326169e-01 4.1525754e-01 3.3901867e-01 -7.6300916e-05 9.3850988e-01 -4.7000000e-01 1.0044228e-01 -8.2500003e-02
-7.4682816e-01 4.1525677e-01 3.3738413e-01 -7.6038988e-05 9.3903714e-01 -4.7000000e-01 1.0161021e-01 -8.2500003e-02
-7.4054563e-01 4.1522619e-01 3.3579963e-01 -7.5734511e-05 9.3955207e-01 -4.7000000e-01 1.0277814e-01 -8.2500003e-02
-7.3447748e-01 4.1516790e-01 3.3427897e-01 -7.5368283e-05 9.4004965e-01 -4.7000000e-01 1.0394607e-01 -8.2500003e-02
-7.2847351e-01 4.1508791e-01 3.3279121e-01 -7.4913332e-05 9.4054198e-01 -4.7000000e-01 1.0511401e-01 -8.2500003e-02
-7.2258906e-01 4.1499186e-01 3.3135113e-01 -7.4379328e-05 9.4102466e-01 -4.7000000e-01 1.0628194e-01 -8.2500003e-02
-7.1691581e-01 4.1488791e-01 3.2998127e-01 -7.3757466e-05 9.4148999e-01 -4.7000000e-01 1.0744987e-01 -8.2500003e-02
-7.1137756e-01 4.1477734e-01 3.2866305e-01 -7.3033356e-05 9.4194418e-01 -4.7000000e-01 1.0861780e-01 -8.2500003e-02
-7.0594744e-01 4.1465926e-01 3.2738873e-01 -7.2198185e-05 9.4238943e-01 -4.7000000e-01 1.0978574e-01 -8.2500003e-02
-7.0061715e-01 4.1453540e-01 3.2615492e-01 -7.1212758e-05 9.4282621e-01 -4.7000000e-01 1.1095367e-01 -8.2500003e-02
-6.9544106e-01 4.1441047e-01 3.2497138e-01 -7.0167924e-05 9.4325000e-01 -4.7000000e-01 1.1212161e-01 -8.2500003e-02
-6.9036365e-01 4.1428030e-01 3.2382420e-01 -6.9065274e-05 9.4366556e-01 -4.7000000e-01 1.1328954e-01 -8.2500003e-02
-6.8540883e-01 4.1414744e-01 3.2271683e-01 -6.7904570e-05 9.4407094e-01 -4.7000000e-01 1.1445747e-01 -8.2500003e-02
-6.8062559e-01 4.1401485e-01 3.2165426e-01 -6.6695058e-05 9.4446194e-01 -4.7000000e-01 1.1562541e-01 -8.2500003e-02
-6.7593118e-01 4.1387686e-01 3.2062003e-01 -6.5433233e-05 9.4484568e-01 -4.7000000e-01 1.1679334e-01 -8.2500003e-02
-6.7129275e-01 4.1373104e-01 3.1960505e-01 -6.4188462e-05 9.4522476e-01 -4.7000000e-01 1.1796127e-01 -8.2500003e-02
-6.6681575e-01 4.1358349e-01 3.1862387e-01 -6.3002051e-05 9.4559056e-01 -4.7000000e-01 1.1912921e-01 -8.2500003e-02
-6.6242181e-01 4.1343087e-01 3.1766593e-01 -6.1829858e-05 9.4594955e-01 -4.7000000e-01 1.2029714e-01 -8.2500003e-02
-6.5811123e-01 4.1327390e-01 3.1673065e-01 -6.0670944e-05 9.4630182e-01 -4.7000000e-01 1.2146508e-01 -8.2500003e-02
-6.5395272e-01 4.1311657e-01 3.1582573e-01 -5.9554794e-05 9.4664168e-01 -4.7000000e-01 1.2263301e-01 -8.2500003e-02
-6.4988539e-01 4.1295683e-01 3.1494284e-01 -5.8469177e-05 9.4697410e-01 -4.7000000e-01 1.2380094e-01 -8.2500003e-02
-6.4589430e-01 4.1279435e-01 3.1407928e-01 -5.7410689e-05 9.4730037e-01 -4.7000000e-01 1.2496888e-01 -8.2500003e-02
-6.4202630e-01 4.1263264e-01 3.1324068e-01 -5.6408564e-05 9.4761664e-01 -4.7000000e-01 1.2613681e-01 -8.2500003e-02
-6.3824554e-01 4.1247055e-01 3.1242108e-01 -5.5506229e-05 9.4792575e-01 -4.7000000e-01 1.2730475e-01 -8.2500003e-02
-6.3451050e-01 4.1230568e-01 3.1161377e-01 -5.4746841e-05 9.4823104e-01 -4.7000000e-01 1.2847267e-01 -8.2500003e-02
-6.3087326e-01 4.1214371e-01 3.1082809e-01 -5.4033324e-05 9.4852841e-01 -4.7000000e-01 1.2964061e-01 -8.2500003e-02
-6.2734298e-01 4.1198561e-01 3.1006441e-01 -5.3360909e-05 9.4881696e-01 -4.7000000e-01 1.3080855e-01 -8.2500003e-02
-6.2387771e-01 4.1182905e-01 3.0931652e-01 -5.2710860e-05 9.4910014e-01 -4.7000000e-01 1.3197647e-01 -8.2500003e-02
-6.2048651e-01 4.1167578e-01 3.0858546e-01 -5.2083637e-05 9.4937718e-01 -4.7000000e-01 1.3314441e-01 -8.2500003e-02
-6.1720380e-01 4.1153023e-01 3.0787650e-01 -5.1478484e-05 9.4964528e-01 -4.7000000e-01 1.3431235e-01 -8.2500003e-02
-6.1398146e-01 4.1138643e-01 3.0718052e-01 -5.0873514e-05 9.4990844e-01 -4.7000000e-01 1.3548028e-01 -8.2500003e-02
-6.1081989e-01 4.1124496e-01 3.0649716e-01 -5.0264789e-05 9.5016646e-01 -4.7000000e-01 1.3664821e-01 -8.2500003e-02
-6.0775060e-01 4.1111246e-01 3.0583337e-01 -4.9639897e-05 9.5041692e-01 -4.7000000e-01 1.3781615e-01 -8.2500003e-02
-6.0474778e-01 4.1098422e-01 3.0518144e-01 -4.8992046e-05 9.5066190e-01 -4.7000000e-01 1.3898408e-01 -8.2500003e-02
-6.0180015e-01 4.1085860e-01 3.0453977e-01 -4.8318354e-05 9.5090228e-01 -4.7000000e-01 1.4015201e-01 -8.2500003e-02
-5.9891581e-01 4.1073433e-01 3.0390993e-01 -4.7605066e-05 9.5113742e-01 -4.7000000e-01 1.4131995e-01 -8.2500003e-02
-5.9611100e-01 4.1062081e-01 3.0329430e-01 -4.6855097e-05 9.5136619e-01 -4.7000000e-01 1.4248788e-01 -8.2500003e-02
-5.9335314e-01 4.1051042e-01 3.0268627e-01 -4.6081565e-05 9.5159101e-01 -4.7000000e-01 1.4365581e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 1.4482374e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 1.4599168e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 1.4715961e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 1.4832754e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 1.4949548e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 1.5066341e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 1.5183134e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 1.5299928e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 1.5416721e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 1.5533514e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 1.5650308e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 1.5767102e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 1.5883894e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 1.6000688e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 1.6117482e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 1.6234274e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 1.6351068e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 1.6467862e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 1.6584654e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 1.6701448e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 1.6818242e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 1.6935034e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 1.7051828e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 1.7168622e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 1.7285414e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 1.7402208e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 1.7519002e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 1.7635795e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 1.7752588e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 1.7869382e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 1.7986175e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 1.8102968e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 1.8219762e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 1.8336555e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 1.8453348e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 1.8570141e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 1.8686935e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 1.8803728e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 1.8920521e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 1.9037315e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 1.9154108e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 1.9270901e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 1.9387695e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 1.9504488e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 1.9621281e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 1.9738075e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 1.9854869e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 1.9971661e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 2.0088455e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 2.0205249e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 2.0322041e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 2.0438835e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 2.0555629e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 2.0672421e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 2.0789215e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 2.0906009e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 2.1022801e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 2.1139595e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 2.1256389e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 2.1373181e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 2.1489975e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 2.1606769e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 2.1723561e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 2.1840355e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 2.1957149e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 2.2073942e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 2.2190735e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 2.2307529e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 2.2424322e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 2.2541115e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 2.2657908e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 2.2774702e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 2.2891495e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 2.3008288e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 2.3125082e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 2.3241875e-01 -8.2500003e-02
nan nan nan nan nan -4.7000000e-01 2.3358668e-01 -8.2500003e-02
